2025-05-08_08-30-57,000%,main.go:2025-05-08_08-30-57
2025-05-08_08-31-16,000%,main.go:2025-05-08_08-30-57
2025-05-08_08-31-17,000%,main.go:2025-05-08_08-30-57
2025-05-09_10-10-13,000%,main.go:2025-05-09_10-10-13
2025-05-09_10-10-16,000%,main.go:2025-05-09_10-10-13
2025-05-13_08-13-51,000%,main.go:2025-05-13_08-13-51
2025-05-13_08-13-53,000%,main.go:2025-05-13_08-13-51
2025-05-13_08-18-25,000%,main.go:2025-05-13_08-18-25
2025-05-13_08-18-28,000%,main.go:2025-05-13_08-18-25
2025-05-13_08-18-55,000%,main.go:2025-05-13_08-18-55
2025-05-13_08-18-58,000%,main.go:2025-05-13_08-18-55
2025-05-13_08-23-15,Execução Livre,main.go:2025-05-13_08-23-15
2025-05-13_08-26-09,000%,main.go:2025-05-13_08-26-09
2025-05-13_08-26-59,000%,main.go:2025-05-13_08-26-59
2025-05-13_08-27-33,000%,main.go:2025-05-13_08-27-33
2025-05-13_08-27-46,000%,main.go:2025-05-13_08-27-46
2025-05-13_08-28-19,Execução Livre,main.go:2025-05-13_08-28-19
2025-05-13_08-31-29,000%,main.go:2025-05-13_08-28-19
2025-05-13_08-34-49,000%,main.go:2025-05-13_08-34-49
2025-05-13_08-35-18,000%,main.go:2025-05-13_08-35-18
2025-05-13_08-36-31,000%,main.go:2025-05-13_08-36-31
2025-05-13_08-36-58,000%,main.go:2025-05-13_08-36-58
2025-05-13_08-39-36,000%,main.go:2025-05-13_08-39-36
2025-05-13_08-39-53,000%,main.go:2025-05-13_08-39-53
2025-05-13_08-40-18,000%,main.go:2025-05-13_08-40-18
2025-05-13_09-00-02,000%,main.go:2025-05-13_08-40-18
2025-05-13_09-00-29,000%,main.go:2025-05-13_09-00-29
2025-05-13_09-03-14,000%,main.go:2025-05-13_09-03-14
2025-05-19_08-09-27,000%,main.go:2025-05-19_08-09-27
2025-05-19_08-09-30,000%,main.go:2025-05-19_08-09-27
2025-05-19_08-11-07,000%,main.go:2025-05-19_08-11-07
2025-05-19_08-11-08,000%,main.go:2025-05-19_08-11-07
2025-05-19_08-11-34,000%,main.go:2025-05-19_08-11-07
2025-05-19_08-11-57,000%,main.go:2025-05-19_08-11-57
2025-05-19_08-12-00,000%,main.go:2025-05-19_08-11-57
2025-05-19_08-29-21,000%,main.go:2025-05-19_08-29-21
2025-05-19_08-29-24,000%,main.go:2025-05-19_08-29-21
2025-05-19_08-29-45,000%,main.go:2025-05-19_08-29-45
2025-05-19_08-29-47,000%,main.go:2025-05-19_08-29-45
2025-05-19_08-31-58,000%,main.go:2025-05-19_08-31-58
2025-05-19_08-32-00,000%,main.go:2025-05-19_08-31-58
2025-05-19_08-32-30,000%,main.go:2025-05-19_08-32-30
2025-05-19_08-32-33,000%,main.go:2025-05-19_08-32-30
2025-05-19_08-33-28,000%,main.go:2025-05-19_08-33-28
2025-05-19_08-33-31,000%,main.go:2025-05-19_08-33-28
2025-05-19_08-35-04,000%,main.go:2025-05-19_08-35-04
2025-05-19_08-35-06,000%,main.go:2025-05-19_08-35-04
2025-05-19_08-35-26,000%,main.go:2025-05-19_08-35-26
2025-05-19_08-35-28,000%,main.go:2025-05-19_08-35-26
2025-05-19_08-35-44,000%,main.go:2025-05-19_08-35-44
2025-05-19_08-35-47,000%,main.go:2025-05-19_08-35-44
2025-05-19_08-36-09,000%,main.go:2025-05-19_08-36-09
2025-05-19_08-36-12,000%,main.go:2025-05-19_08-36-09
2025-05-19_08-37-07,000%,main.go:2025-05-19_08-37-07
2025-05-19_08-37-08,000%,main.go:2025-05-19_08-37-07
2025-05-19_08-37-10,000%,main.go:2025-05-19_08-37-07
2025-05-19_08-49-58,000%,main.go:2025-05-19_08-49-58
2025-05-19_08-50-03,000%,main.go:2025-05-19_08-49-58
2025-05-19_08-50-06,000%,main.go:2025-05-19_08-49-58
